time_s,ecg_mV,respiration,spo2_pct
0.078,0.103897673540141,0.0694055801516407,97.0615237058382
0.08,0.135976323459058,0.0748577087999313,96.9171215951393
0.082,-0.0385969276885065,-0.00449167284325332,97.1371379941398
0.084,0.0304099131927518,0.127347869993191,96.9920518885725
0.086,0.058814305696781,0.0567896877114281,97.2530989821928
0.088,0.0114921154035327,0.0565846710584516,97.1162016651008
0.09,0.0555396557535883,0.0860038578852651,97.0823295005362
0.092,0.019641011483366,0.010397226249842,96.9307584679474
0.094,0.0352906663803206,0.0133565242170692,97.068967795699
0.096,0.00463213325073315,0.0468321577194111,96.7635113127066
0.098,-0.123361511024035,0.027014957197395,96.977341277677
0.1,-0.0473307496292768,0.105931516505653,96.9853167446368
0.102,-0.0562579097506029,0.0353361883123068,97.0424418473215
0.104,-0.0145370475513587,0.0634501926944079,97.0787895342689
0.106,0.0541001108129486,0.137254604750429,96.6343153156487
0.108,0.0143159511044543,0.059744221790774,97.1504035989404
0.11,0.0877176752095445,0.112219068098356,97.6021407741116
0.112,0.00894540140471517,0.108990568468364,96.7785309181689
0.114,0.0182511846035664,0.0437463275021149,96.9399500939796
0.116,0.0373986872438239,0.0712425971887455,96.7933459849844
0.118,0.0421465743823128,0.118940204335861,96.9218504417235
0.12,0.0824668052004886,0.15881183548177,97.0421818287247
0.122,0.086288977452396,0.0756117144260001,97.2022073347714
0.124,-0.0765418776889381,0.0754401073912641,97.1409477563826
0.126,-0.019558491231754,0.141703066675564,96.9998156903393
0.128,-0.07676367777796,0.0517257346070063,96.9708229411585
0.13,0.0047997646286925,0.169399194750296,96.9044092590009
0.132,0.0269535340315834,0.0955380983231733,97.3715144653906
0.134,-0.10140297011727,0.0923778515601648,96.5967627816183
0.136,-0.0714514193468228,0.166215569761524,97.1528993987157
0.138,-0.023999917753189,0.106906192680141,97.4589442370451
0.14,-0.0217434898183418,0.122605165897264,96.9801783135691
0.142,0.0267388615182063,0.126702553196541,96.8137043671732
0.144,-0.0234964606170463,0.200073570273821,97.1823722766906
0.146,0.033720661767256,0.157543729110954,96.7702199281707
0.148,0.0194879635315875,0.0543077061668328,96.7045550852879
0.15,0.130287175218155,0.113260971921404,97.0119009137273
0.152,0.400419896406753,0.0802355717858739,97.0018261429934
0.154,0.548687405198352,0.129626332384799,97.1843635961599
0.156,0.670111237493559,0.136978386623192,96.8774850424302
0.158,1.05722260752652,0.185607711522915,96.8318957948929
0.16,0.97835311722416,0.172629476936571,97.2121664388324
0.162,0.878872154383157,0.148372287156427,97.1186714831703
0.164,0.755236409440485,0.126420054399386,97.2040456614445
0.166,0.570498704068656,0.214663453066048,96.8373755320612
0.168,0.389566161205233,0.147920481806812,96.9884294524183
0.17,0.188708503166013,0.146074073638854,96.8881460905286
0.172,0.0199715985128379,0.132842631287345,97.0358955278018
0.174,0.0208798795040461,0.11532511948803,97.1358807812372
0.176,-0.128431145843571,0.181738616182745,97.0616704620189
0.178,-0.132035944167643,0.186654759147883,97.0968855677636
0.18,-0.0733667523747783,0.143146191177334,97.2963648985715
0.182,-0.131572421482893,0.131609947352832,97.0298085150961
0.184,-0.112219922367849,0.236623991052374,97.0120313089284
0.186,-0.00840989553432234,0.0893621318153819,97.1093815663178
0.188,-0.0980101902253364,0.0789427470173739,96.7882668062011
0.19,-0.00496052301699848,0.179230893147504,97.2560028113274
0.192,-0.0124604834474557,0.157096978789426,96.9678299434554
0.194,0.0985405974583977,0.195977624600298,96.8408368279757
0.196,0.0531936064429822,0.16250123151574,97.1935205654778
0.198,-0.0903728706896615,0.244181538623204,97.058287081448
0.2,-0.102770961773459,0.236925389146131,97.2011433396204
0.202,-0.00810126794805096,0.187726597022879,96.8862519253504
0.204,0.0314346813037871,0.113013659262291,96.7920300117754
0.206,-0.0173829910417142,0.174202250986667,97.2588654437022
0.208,-0.0233374156821529,0.189748985268624,97.2374817900722
0.21,0.089087126728531,0.198897201548326,96.8623991552106
0.212,0.101949819400138,0.121140774190651,96.7321541891917
0.214,-0.00997736649361603,0.0969721487414656,96.7856966728561
0.216,0.0926442238898155,0.174657373677134,97.1307460928413
0.218,-0.0148178989584395,0.118833410350295,96.8241413635598
0.22,-0.0857022420121646,0.271922414809809,97.0905518848385
0.222,0.00717239552708219,0.159219920234866,97.3856878427634
0.224,0.0314400073632942,0.207420088982524,97.1577497477855
0.226,0.0328168313371534,0.222287484706673,96.9269857878829
0.228,0.0383801664105591,0.136273240529211,96.8282346319573
0.23,0.0465858734403703,0.250003075625034,96.9945363323532
0.232,0.0835983055634127,0.195954900869879,96.8551218172936
0.234,0.0532107767344921,0.174927885027935,96.978547826287
0.236,0.0226286319958945,0.174642218385399,97.1631369820347
0.238,0.0458288165534223,0.124492274785619,97.0568470575177
0.24,0.0595757445590694,0.0992406517728337,96.6020342183806
0.242,-0.0180800461359438,0.224767355844651,97.1874754877415
0.244,-0.0750735251223349,0.2260190246674,97.1566302245089
0.246,-0.0326230796780733,0.160636927450997,97.0175033366525
0.248,-0.0635456510637526,0.217070893974953,97.0919035676331
0.25,-0.0235491377325143,0.0977047586902582,97.0129170884701
0.252,0.031874251606648,0.16696302996026,96.8907040380994
0.254,-0.0577421550088152,0.256961106100963,97.1900001423163
0.256,-0.00675735257851354,0.176754259291318,96.9269978928611
0.258,0.0598254320589205,0.171402699438663,96.8906843814698
0.26,-0.0254905710415107,0.23865629061473,96.4412345847344
0.262,-0.086479466500416,0.293202640811116,97.0326814775299
0.264,-0.0465554526005562,0.191375881910883,96.9350391658767
0.266,-0.0274340196837157,0.238170019665548,97.0593677403458
0.268,0.0282372227646349,0.262151730429605,97.0116410141606
0.27,-0.0364885807645583,0.196707982023694,97.2271450451802
0.272,-0.060687880535353,0.239012756152039,97.1747330176187
0.274,0.0909644564696214,0.247338629000449,97.0410054850698
0.276,0.0735252234756906,0.173762092134626,96.9634188909726
0.278,0.0334372666727084,0.292510353716677,96.8210718802622
0.28,0.110428221198812,0.237442695663592,96.9108143439109
0.282,-0.0245467294805604,0.214243069482433,97.1493642541352
0.284,0.0982158244271324,0.298549837592583,97.0693441781034
0.286,0.0322762384969631,0.237113537280677,97.2646319349307
0.288,-0.0124919389847906,0.161079174110418,96.8357137750122
0.29,0.0474961016545381,0.165851619677937,97.3641991950669
0.292,0.0517110693144074,0.253770217106229,97.358864798199
0.294,0.0838139528458229,0.19933936281818,97.138828264656
0.296,-0.0750715933372273,0.24663440975378,97.5068844079975
0.298,0.077046185463076,0.177382156492969,97.2789954379503
0.3,0.0576446501966128,0.155428948860625,97.2244740880717
0.302,0.11228179201048,0.228170449452548,97.2558584141042
0.304,0.0283605086392735,0.269821443152061,97.1295785266002
0.306,0.0265921475611352,0.268875046849669,97.1471582662015
0.308,0.110489639550403,0.14398378398741,97.0455459120118
0.31,0.0877170830025924,0.231731465426031,96.7494471545219
0.312,0.209838351013166,0.226893846220695,97.0794291524346
0.314,0.130412174979476,0.195770677944349,97.2932088190367
0.316,0.138954000312299,0.227995459165726,97.1279459908785
0.318,0.184387246383481,0.184264474034856,97.2255028199736
0.32,0.173705095282034,0.231089731610647,97.0465397181783
0.322,0.243762119632175,0.248432158020022,97.1444247687989
0.324,0.276415949120923,0.247699690376972,97.0570678525483
0.326,0.20863656914963,0.261601384550737,97.0474751578233
0.328,0.180832559437498,0.216397710967556,97.291957334315
0.33,0.243286953191464,0.200665205535172,97.0904747685947
0.332,0.284528997731214,0.256769168001837,97.1048823940607
0.334,0.275667424882612,0.306440863883745,97.2614801953954
0.336,0.360559951937367,0.289726605489473,97.4891456981207
0.338,0.214678593214654,0.21065809149126,97.217995790868
0.34,0.264437956271749,0.265347520480794,96.9150831187853
0.342,0.273619325654079,0.234311149217741,97.1462854091796
0.344,0.2477776175756,0.265550976204645,97.3542407711047
0.346,0.269222815488104,0.293418594945929,97.1288557306839
0.348,0.294719843889805,0.253713309215385,97.2543940641074
0.35,0.302894843628843,0.313604543607266,97.2398779144867
0.352,0.28139732159231,0.346297526538687,96.6266384337007
0.354,0.254799264609311,0.211735870541946,97.4212630027674
0.356,0.275475799472606,0.197459775144935,96.8496073094364
0.358,0.259396287561125,0.271428329407152,97.076845042129
0.36,0.254450443326045,0.252364846832001,97.0847638248473
0.362,0.296254493557286,0.261927904697898,96.8609736390171
0.364,0.284779733615726,0.279646877255183,96.8604387856528
0.366,0.325973754244724,0.330365531037228,97.3047615969278
0.368,0.259002432431134,0.281148197351456,97.1118233259412
0.37,0.240858505245303,0.215956840270092,97.5121996867928
0.372,0.255170690531756,0.230456829896975,97.2867031093312
0.374,0.223637624686458,0.268296706977689,97.1462830228906
0.376,0.206843837031411,0.395424956170628,96.8478206383197
0.378,0.19984805329919,0.352669459690906,96.8305050641205
0.38,0.185084555447284,0.319034969811187,97.2642433816137
0.382,0.136773178310077,0.331453996192415,97.1495421535261
0.384,0.167369400457057,0.22810860400459,96.9403143432818
0.386,0.143432417434832,0.2337972608386,97.0647484382738
0.388,0.0897326630692246,0.261972962866575,96.8888431661877
0.39,0.0688608983967144,0.169511459904386,97.1649435278898
0.392,0.0358116249750669,0.295119613688608,97.0589233816558
0.394,0.0546683312346025,0.37756525737648,97.3295048129538
0.396,0.0219632954852673,0.319209287003768,97.1382278199348
0.398,0.011427704227399,0.253531890582177,97.0323577999035
0.4,0.00216847232573236,0.329443995064227,97.0725610643912
0.402,0.022193863214441,0.335019820362251,97.2093928208562
0.404,0.0123768919858597,0.301793185078679,96.9284077497866
0.406,0.0543660895354075,0.334596857275875,97.0400563217034
0.408,0.0781254754098753,0.357278286132514,97.0947093455763
0.41,0.0423960027315392,0.32315506227047,97.2888922050379
0.412,0.0037413800201048,0.344454490079596,97.1650308960278
0.414,0.0977920610979327,0.208831345316909,97.0037020607314
0.416,0.0707142586766125,0.231076934530032,97.1955816749076
0.418,0.0162830370546473,0.300009588211623,97.1238464997752
0.42,0.0498490681398183,0.381159855394874,97.0622293852987
0.422,0.0134323850263044,0.229816505162969,96.8296942086094
0.424,-0.0617390494718092,0.320742472366511,97.3678887201065
0.426,0.0265111129776329,0.191542352657576,96.8460413660639
0.428,-0.0459463024248746,0.321755445643798,97.0891293129898
0.43,-0.0823724383844642,0.305090841039521,96.975996061834
0.432,0.0653576288030323,0.355376896294258,97.2591216359165
0.434,0.0830632099436241,0.323910145687136,96.6459199215466
0.436,0.0619114555952257,0.298221624029775,97.2157840502719
0.438,0.0392232939846451,0.362117878601746,97.1592059823233
0.44,-0.110519832018079,0.230409548934809,97.0593490120447
0.442,0.0583635620068788,0.395622649109896,96.8169943577173
0.444,-0.0308917249827104,0.281637545770909,96.9598043839401
0.446,-0.0141602031210829,0.333166549821225,97.3158411262958
0.448,-0.0163385179576814,0.335971057188919,97.0428620970388
0.45,-0.0721107872776796,0.384844302754592,97.3834543953106
0.452,0.0155722805312746,0.362088953613897,97.1575102349177
0.454,0.0108472483157018,0.357858736673562,96.6999465052465
0.456,0.0451236335194979,0.360335374666013,97.021157004543
0.458,0.0184281984973841,0.279391405363902,97.0639188288625
0.46,0.0710069394764472,0.333932004341254,97.4401090757585
0.462,-0.0199208022027681,0.342727022397972,96.900539464906
0.464,-0.000852073642500066,0.270260784988535,97.1993865046677
0.466,-0.0331401972088873,0.377906469800268,96.689011856551
0.468,0.0949837898292899,0.302803687103242,97.076338676951
0.47,-0.0516260883080696,0.285714846796596,97.0049359463247
0.472,0.0801174558779078,0.335644289230188,96.9791927235178
0.474,-0.0319302519950629,0.400281813595002,96.9460112734381
0.476,-0.0115504846234344,0.358182827079106,96.9653247485322
0.478,-0.00672041398758834,0.301154516744096,97.1141598978805
0.48,-0.0182204087522043,0.341387277025958,97.2629622558595
0.482,-0.0280596269910787,0.359224708812826,97.0784949588346
0.484,0.0763495166451532,0.418110481159691,97.0778500062139
0.486,-0.0341918067329087,0.364506345174825,97.224627531987
0.488,-0.0687162957522878,0.265913549378554,97.4319162267952
0.49,0.0129856163804224,0.351369101392664,96.9056644292467
0.492,0.00891835307975206,0.359458281002903,97.028712414884
0.494,0.0281276194945404,0.342761303716702,96.936557713684
0.496,0.0589250267354361,0.352187289311592,97.2150106506177
0.498,0.0450060732635998,0.404569341266909,97.0470183449934
0.5,-0.0918585186717203,0.302505574088642,97.2007002828274
0.502,-0.0355678607719405,0.348376171028912,97.4537050553088
0.504,0.00450122475224942,0.285357801455962,97.3253572416673
0.506,0.0304644768637994,0.296700549833289,97.0695616095413
0.508,0.0910543468575234,0.365321652885363,97.0100788250306
0.51,-0.00885259595531155,0.30989063474512,96.9509849523815
0.512,0.0132468475561556,0.388400612895424,97.0185226389293
0.514,0.0617385440983537,0.310738807682073,97.1735938480537
0.516,-0.0598766669380597,0.376884101725513,96.7519980275854
0.518,-0.0434417118992919,0.415126114892208,97.1311277559207
0.52,-0.00792596226294356,0.383487118209673,97.1926054216595
0.522,0.00696664521168047,0.358021229238738,97.2469559806171
0.524,0.141828009696597,0.326123047424397,97.5899368920212
0.526,0.0156019166212497,0.291939453102225,97.2303819018487
0.528,0.0789408003922945,0.40526450384917,96.8803189769428
0.53,0.0458381185773947,0.293511492555131,96.9010335480276
0.532,-0.00339117304989858,0.391897487693344,97.0451215193087
0.534,-0.0284147687103979,0.264068277220078,96.9413817788515
0.536,-0.0195834611106628,0.430292898107136,97.3392014516992
0.538,0.0170963313996996,0.508612713426728,97.3277278397544
0.54,-0.0157196266045539,0.36305400094534,97.1660295433305
0.542,-0.050486661507317,0.478217012017248,97.0991883907253
0.544,-0.0189626362128202,0.401032673246768,97.0534122804635
0.546,0.0156702776840655,0.29633814982209,97.1271478662672
0.548,-0.0117019946643275,0.391638405780056,96.9813235385508
0.55,-0.0373676443295023,0.444702817352767,97.0063009703665
0.552,-0.03033169339686,0.290487995284625,96.7285305709414
0.554,-0.057498476067654,0.326788902945147,97.4407929139283
0.556,-0.00605198458761833,0.380940004711635,97.2451458521059
0.558,0.0229486686081223,0.387304777544063,97.1303142299979
0.56,-0.00645137756457722,0.443472918908887,97.2314684096579
0.562,-0.00885758827129472,0.380132314285069,97.3687161725056
0.564,-0.105051369758486,0.422825767028661,97.0165765119026
0.566,-0.0266147749831568,0.465166092874474,96.7660350127493
0.568,-0.082269568127116,0.446395031851394,97.1157961785531
0.57,-0.0706683875443606,0.444114741086175,97.4715038389825
0.572,0.0536173679038291,0.379278118870072,96.7510338335588
0.574,0.011769287223606,0.431096236398194,97.0916475551136
0.576,0.0445276652667988,0.385783629431097,97.3167468869852
0.578,-0.0178937851306445,0.374635543272688,97.3034109881549
0.58,-0.0249760671400709,0.447893540731865,97.5837232679909
0.582,0.079319476582655,0.47844027635724,96.8939595279394
0.584,-0.00449298545853898,0.425369397570726,97.1980413831269
0.586,0.0485313236055506,0.518458662761174,97.2039487279091
0.588,0.130238550018296,0.374295777677138,97.1824505448395
0.59,-0.0533413084755241,0.31208697629215,96.9500866272812
0.592,-0.0111317849926201,0.39687973829323,97.2126402792876
0.594,0.00853717978916468,0.430418470831859,97.2803990071735
0.596,-0.0154085021763246,0.371431419430172,97.1289759960893
0.598,-0.00942743539068056,0.301638711620943,96.7271523737392
0.6,-0.0228249110169406,0.514891975066879,97.5319523286657
0.602,-0.0461859834320314,0.292044552940443,97.0094637516659
0.604,-0.101166743824044,0.390137839056219,97.224409465448
0.606,0.0237468036440999,0.430182517527536,96.9518360324036
0.608,0.0908532286397145,0.475795147020094,97.1857811157488
0.61,0.07820158867119,0.482668964947917,97.0816465747891
0.612,0.00418707648144863,0.415677871445115,97.1353087322222
0.614,-0.0760648781176282,0.41665962744108,97.4345557767207
0.616,-0.0144764507444932,0.356403136567444,97.1535419499474
0.618,-0.0506162312448943,0.41928179444589,97.0565934869588
0.62,-0.0219007786828492,0.38301746726034,97.6227946292517
0.622,-0.0261584973143941,0.345637858934215,97.2463715928209
0.624,0.109383261504374,0.393102354527261,96.9802387633973
0.626,-0.00480210382338661,0.416509319910865,97.2222463184569
0.628,-0.0335666500279424,0.387394518948803,97.1100469613005
0.63,0.0312559644529433,0.42413866356656,97.2623248586522
0.632,0.0338585062438239,0.389528895125048,97.2001546443979
0.634,0.0472986177175296,0.422997754636106,97.1414827193932
0.636,-0.0719037223303455,0.377740812307129,96.9542895245623
0.638,0.120226369819555,0.338038323555935,97.3896655029665
0.64,-0.00362363475298505,0.398161984406478,96.8621654251172
0.642,0.0501860360778792,0.450229638938701,97.1594463250671
0.644,0.0552300532423163,0.463951692425679,97.1687258660305
0.646,0.0242474314791647,0.478632928540443,97.2152784914569
0.648,0.0317731542155344,0.399799694370768,96.87728509559
0.65,0.0430648561345909,0.563662082536946,96.9939552775761
0.652,-0.00287176782353292,0.441116107506201,97.1118951354526
0.654,-0.00429226845040121,0.423964062671191,97.1774888679423
0.656,-0.06236185433167,0.392458886186279,97.1321630288414
0.658,-0.0331758130851816,0.43839939030176,97.2271383723031
0.66,0.058501192888404,0.497567248839337,97.0569262542577
0.662,-0.0687909390996318,0.453353553945898,97.104331901939
0.664,0.0511298516027411,0.434575183232447,97.5213798833298
0.666,0.112047165911992,0.400251675444595,97.54133531277
0.668,-0.0474129601678023,0.413136325760522,97.213079051045
0.67,0.0422537038088798,0.39291380288551,96.9266537048884
0.672,0.0392355956715908,0.383879679959539,97.3068190619112
0.674,0.032069715731169,0.501817385085061,97.3082137746104
0.676,-0.0142223507555264,0.308707574495813,97.0062993113058
0.678,0.0233639404528303,0.376054895415595,97.3333575664535
0.68,0.0663146826554431,0.382456065294961,97.262560840296
0.682,-0.0286142807532559,0.462059275284564,97.4960808553713
0.684,-0.0439330396736229,0.438653420359147,97.1253321465389
0.686,-0.0208585675912482,0.348139065079613,97.1929547199596
0.688,0.0188284972268181,0.426525378216082,97.3533956368083
0.69,-0.0367569774120595,0.336219069190883,97.2901225982912
0.692,0.0384867987789783,0.402897330395409,97.0202351251727
0.694,-0.0462792933720927,0.451602705507169,97.2335053740633
0.696,0.0721523647056352,0.445894463542503,97.1087592805312
0.698,-0.0404376225976426,0.477520979278288,97.1039049131196
0.7,0.000745383061289004,0.444527642983619,97.3934318531335
0.702,0.0814867911827738,0.488778520274681,96.8819565297623
0.704,-0.00261639165812496,0.405215154991035,97.0873265037334
0.706,0.0412336231321533,0.517066559673934,97.2212528422248
0.708,-0.0318425963819852,0.514456391535433,97.5112651316464
0.71,-0.00867667981695681,0.422877390055265,97.2787982177353
0.712,-0.0623294006930912,0.429996331664819,97.1094287621669
0.714,0.00185099249459538,0.507287488469715,97.2446245493259
0.716,-0.0111873378617657,0.38627874880394,97.5083070132755
0.718,-0.0266823831457876,0.444913876967379,96.7905949821518
0.72,-0.0513383456474474,0.444717867323898,97.2767843971812
0.722,-0.0284261292956109,0.443757379944932,97.2502327594716
0.724,-0.0207466106743203,0.506584311566729,97.2996409960095
0.726,-0.0315850343643931,0.414138934493239,97.3959093038805
0.728,0.051464062706586,0.454829524539394,97.0816233589098
0.73,0.0359990838030753,0.570379310720175,97.2108417199793
0.732,0.0697704504262491,0.540786886944355,97.1316508336452
0.734,-0.0146064814524241,0.489826699891624,97.2890832898112
0.736,0.0846311805287782,0.400787511098977,97.2755068588081
0.738,0.0158696699201769,0.399784336829224,97.6737595108462
0.74,0.0789601648139765,0.474167722741964,96.946744565876
0.742,-0.0126149060154982,0.512227766151548,97.5623097936253
0.744,0.0305661789174052,0.375212936455734,97.0492076829643
0.746,0.0223326119446886,0.462788947559081,96.4710510923912
0.748,0.00129907795360285,0.401186896015579,97.093911120706
0.75,0.0370413701762685,0.461596556763718,96.7707783552535
0.752,0.0725794760411336,0.513200777102775,96.9825146873741
0.754,0.00947489244288393,0.511359413226304,97.1332994164597
0.756,-0.0153853165730573,0.476878385226239,97.258042476278
0.758,-0.0238423048613353,0.528496850303885,96.7468974772608
0.76,0.0118705022639165,0.433589382166194,97.1743925522245
0.762,-0.0314397995372666,0.500206716042064,97.2148392616265
0.764,0.0370089510343576,0.44993404949499,97.0819286011557
0.766,0.00863032494098368,0.567787051773445,97.307987062842
0.768,-0.00388556388941363,0.446610289975452,97.0591497184839
0.77,0.00673330122781332,0.441637243854905,97.0680154327494
0.772,0.0434224361655079,0.449224078105258,97.2123530415265
0.774,0.0416053952631736,0.419615389662053,96.8473211237519
0.776,0.0362939974620793,0.480583931268895,97.086959088288
0.778,-0.0445062944782968,0.539102853394367,96.9865166062301
0.78,0.0782959527176923,0.413925531828244,97.2706972202515
0.782,-0.0188162222947543,0.543325261170798,97.1822785958517
0.784,0.0735383610867049,0.538253920719626,97.1504593499314
0.786,0.000107494293750469,0.492790651098775,97.3378702224987
0.788,0.0498970428638149,0.484201810974548,97.1594183321784
0.79,0.0788397724762209,0.536693826197183,96.8153389730285
0.792,-0.0568268620119311,0.487813963169229,97.1528565511672
0.794,-0.00898021173048772,0.51204559706897,96.9182996251424
0.796,-0.0532667474554849,0.495173178818893,97.1491830531439
0.798,-0.0472861459466762,0.489803663675001,97.3380113746061
0.8,-0.0369851630383585,0.472148613331537,97.2622479507846
0.802,0.0949107933450381,0.567688999785964,96.8315111614444
0.804,-0.0510336122586807,0.427569569644106,96.9622935905447
0.806,-0.0378741219101768,0.516450084394876,96.8970352195318
0.808,0.0711684792177896,0.503435933823366,97.1489338675755
0.81,-0.00085163030148028,0.547189173506642,97.2724382499346
0.812,-0.00763315399081319,0.423004096822802,97.0465064080296
0.814,0.0417666837892767,0.526454558519767,97.3421530953276
0.816,0.0282794198389537,0.513853392433004,97.0132022940642
0.818,-0.0295243406295708,0.484477894158925,97.6756771572083
0.82,-0.0395085292604919,0.545825903385508,96.7526929036308
0.822,-0.018694785641273,0.447180287167099,97.0710482772121
0.824,0.0794189696926251,0.489790376683713,97.2505891370926
0.826,0.0537984556269431,0.400588444050281,96.5706003638875
0.828,-0.0688335783316059,0.54698658339914,97.048569516688
0.83,0.0182338147759991,0.473946199781919,97.2251121444138
0.832,-0.00546190550309367,0.489535972606077,97.035314062558
0.834,0.0710385199279684,0.466811733611379,97.1318262368475
0.836,-0.0268138721778371,0.476803344014557,97.1520008796423
0.838,-0.0411001307533446,0.504474189982738,96.9836442586311
0.84,-0.0367679381508202,0.497079553923845,97.1203145312417
0.842,0.0554676789276573,0.453552535080039,97.2957549404133
0.844,-0.0430826541121002,0.507045654592238,97.1897484349065
0.846,-0.0355808631563039,0.351766588108174,97.1696718299797
0.848,-0.0372093787319436,0.46676062957611,97.3144295558632
0.85,0.0868675901823828,0.359074172759404,97.0899223110559
0.852,-0.0344402633577908,0.497903791695153,97.1584944435116
0.854,-0.0237442527428873,0.545562077568222,97.3216079859629
0.856,0.0602382316852226,0.418181485826223,96.9077813121348
0.858,-0.0163851349930039,0.495722002815742,97.3994754161358
0.86,0.0144583281618797,0.481760167975348,96.8719310720924
0.862,0.00217931989913311,0.436354425784774,97.2859624060562
0.864,-0.102275779027127,0.617018034303436,96.7073879379393
0.866,0.0381773038092803,0.469694649272137,96.9494226329023
0.868,-0.000299676149307235,0.524619922339132,97.3579071950384
0.87,0.00577497864028109,0.518768623314424,96.8470859264021
0.872,0.105958523632988,0.525937114558267,97.0316299247324
0.874,0.087210546428856,0.486159049759305,97.2982333113613
0.876,0.0549606793385389,0.60104461552956,97.4881513469539
0.878,0.0532845950769075,0.488249438873015,97.4474891381634
0.88,-0.0536521290047018,0.473719668909146,97.2055069352661
0.882,0.121740672603689,0.633158191468238,96.954506404876
0.884,0.071961479008696,0.554632404977799,96.8308344397608
0.886,0.133930828299138,0.478485407382956,96.7413954185413
0.888,0.158287585200937,0.492905365029438,97.011155623789
0.89,0.20766865826366,0.495738361415541,97.1904154967418
0.892,0.116735549896775,0.538461068765462,96.9494713071212
0.894,0.115322363870283,0.49101449332881,97.3398753668446
0.896,0.169100536968961,0.498986795699269,97.1039415256211
0.898,0.0599554655045097,0.532574831923871,97.4793094937585
0.9,0.117134160323163,0.636074484767174,96.9208120858509
0.902,0.039033960489702,0.566641619540283,97.2204958219193
0.904,0.0227607504770748,0.502151791352274,97.3110682067876
0.906,0.0692749662331253,0.535634443532876,96.7511214498681
0.908,0.105618378521421,0.4664906635247,97.0529129628872
0.91,0.0956545877242244,0.434575135223811,97.0631492543353
0.912,0.0268290188314723,0.425953426001625,97.0502208726028
0.914,0.0746632247196059,0.530891967840659,97.4470736803106
0.916,0.0402425976105493,0.450060352082551,97.3268605059608
0.918,0.014882922926042,0.441823422738752,96.9673376938645
0.92,-0.00358332602602677,0.531841543000184,97.3626427497611
0.922,0.0743849748244558,0.428146101848817,97.2072786647149
0.924,-0.00292212329129125,0.521064422093117,97.2477129423736
0.926,-0.018484479600581,0.530020531988579,97.2743733828391
0.928,-0.0229124399494136,0.467259242256246,97.2340081291403
0.93,-0.0709451439752805,0.422531271368651,96.9905475086337
0.932,0.0717589463492418,0.463786044450226,97.0217304747435
0.934,-0.0188496608277439,0.536485916269717,97.2431782714635
0.936,0.0277405995660283,0.457460809558535,97.1287463572066
0.938,0.00669266117727973,0.520352238150172,97.1191091150969
0.94,0.0478121320973591,0.492366676636798,96.8057800581566
0.942,0.0299795857846352,0.41250065713009,97.0983966438519
0.944,-0.00789436765749921,0.600315128245937,97.2672194867689
0.946,-0.0139712055376124,0.427078012166982,97.0215549132023
0.948,-0.00906553074884933,0.524179740615955,97.1434463439143
0.95,-0.0652843042825732,0.51948224316123,97.2955580741897
0.952,-0.0758725917009612,0.55222334989025,97.1476676576074
0.954,0.0510999902429091,0.500146037344099,97.1176172376535
